,ID_ INCIDENCIA,TEMP_F1,ESTADO_TEMP,FECHA_INSPECCION,TAG_EQUIPO,DESCRIPCION_COMPONENTE,RUTA_INSP,LADO_POLIN
3453,0ec1ad0az,19.0,NORMAL,16/09/2025,531-26-1049,POLÍN MOTRIZ,R001,LADO LIBRE
3454,084f18fbz,24.0,NORMAL,16/09/2025,531-26-1049,REDUCTOR,R001,LADO ACCIONAMIENTO
3455,8f0aecc4,24.0,NORMAL,21/10/2025,531-26-2154,POLÍN COLA,R009,LADO LIBRE
3456,d25ac26c,26.0,NORMAL,21/10/2025,531-26-2154,POLÍN COLA,R009,LADO ACCIONAMIENTO
3457,50038d66,28.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN ANGULAR INFERIOR,R009,LADO LIBRE
3458,47da487f,28.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
3459,bf28d0b4z,13.0,NORMAL,16/09/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO ACCIONAMIENTO
3460,104b14ffz,13.0,NORMAL,16/09/2025,531-26-5001,POLÍN ANGULAR INFERIOR,R001,LADO ACCIONAMIENTO
3461,68fa7e66z,11.0,NORMAL,16/09/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
3462,aad3d972z,14.0,NORMAL,16/09/2025,531-26-5001,POLÍN ANGULAR SUPERIOR,R001,LADO ACCIONAMIENTO
3463,9cd399e5z,12.0,NORMAL,16/09/2025,531-26-5001,POLÍN COLA,R001,LADO ACCIONAMIENTO
3464,3b330f9dnz,20.0,NORMAL,16/09/2025,531-26-5001,POLÍN COLA,R001,LADO LIBRE
3465,6550edffz,22.0,NORMAL,16/09/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
3466,ff043aa0z,37.0,ENFRIAR,16/09/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO LIBRE
3467,88b423cez,10.0,NORMAL,16/09/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO LIBRE
3468,8055af56,13.0,NORMAL,16/09/2025,531-26-5001,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
3469,3319dd07z,45.0,ENFRIAR,16/09/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
3470,21387bebz,32.0,ENFRIAR,16/09/2025,531-26-5001,REDUCTOR,R001,LADO ACCIONAMIENTO
3471,2f673c7bw,19.0,NORMAL,30/09/2025,531-26-1022,POLÍN COLA,R001,LADO LIBRE
3472,ba0c0b30w,8.0,NORMAL,30/09/2025,531-26-1022,POLÍN COLA,R001,LADO ACCIONAMIENTO
3473,1caf9d85w,16.0,NORMAL,30/09/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO LIBRE
3474,d8b27b80w,11.0,NORMAL,30/09/2025,531-26-1022,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
3475,93933babw,35.0,ENFRIAR,30/09/2025,531-26-1022,REDUCTOR,R001,LADO ACCIONAMIENTO
3476,af6475ea,32.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3477,4017ee98,36.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
3478,cf74b65f,45.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN DE CARGA,R004,LADO ACCIONAMIENTO
3479,3085b1e3,27.0,NORMAL,21/10/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3480,c289472f,31.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3481,d8b2f2ce,33.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
3482,29828877,44.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3483,e031c86a,68.0,REQUIERE CAMBIO,21/10/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
3484,cbf68186,31.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO LIBRE
3485,8711cfbe,30.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN ENVOLVENTE,R009,LADO LIBRE
3486,0e13ffe1,31.0,ENFRIAR,21/10/2025,531-26-1100,POLÍN GRAVITACIONAL,R004,LADO ACCIONAMIENTO
3487,3357879f,23.0,NORMAL,21/10/2025,531-26-1100,POLÍN GRAVITACIONAL,R004,LADO LIBRE
3488,515399fd,38.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
3489,aa877b77,40.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3490,bc046b05,25.0,NORMAL,21/10/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3491,30808756,28.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3492,ea3eff92,27.0,NORMAL,21/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
3493,41cfc15f,40.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3494,32bff679,71.0,REQUIERE CAMBIO,21/10/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
3495,58b7b134,37.0,ENFRIAR,21/10/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3496,dd8fedd2,45.0,ENFRIAR,21/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
3497,4edf544cw,15.0,NORMAL,30/09/2025,531-26-1041,POLÍN COLA,R001,LADO ACCIONAMIENTO
3498,77dc3e0aw,10.0,NORMAL,30/09/2025,531-26-1041,POLÍN COLA,R001,LADO LIBRE
3499,5329cb5d,24.0,NORMAL,21/10/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3500,fea66b99w,19.0,NORMAL,30/09/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
3501,a921da42,37.0,ENFRIAR,21/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
3502,bef11c6d,17.0,NORMAL,21/10/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3503,1ef5ab2a,40.0,ENFRIAR,21/10/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
3504,77b33ede,32.0,ENFRIAR,21/10/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3505,5b99a62b,45.0,ENFRIAR,27/10/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
3506,f380816d,30.0,ENFRIAR,21/10/2025,531-26-1154,POLÍN ANGULAR INFERIOR,R009,LADO LIBRE
3507,661bf998,31.0,ENFRIAR,21/10/2025,531-26-1154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
3508,0431f76f,30.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN GRAVITACIONAL,R004,LADO LIBRE
3509,1d6cbf3c,36.0,ENFRIAR,21/10/2025,531-26-2100,POLÍN GRAVITACIONAL,R004,LADO ACCIONAMIENTO
3510,59ee8898,23.0,NORMAL,22/10/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3511,6ee1a369,31.0,ENFRIAR,22/10/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
3512,6e03d730w,12.0,NORMAL,30/09/2025,531-26-1041,POLÍN MOTRIZ,R001,LADO LIBRE
3513,6f618f55w,52.0,ENFRIAR,30/09/2025,531-26-1041,REDUCTOR,R001,LADO ACCIONAMIENTO
3514,077639c8fw,22.0,NORMAL,30/09/2025,531-26-1042,POLÍN COLA,R001,LADO LIBRE
3515,0b4fd87f,34.0,ENFRIAR,22/10/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
3516,f3d88af9,37.0,ENFRIAR,22/10/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3517,1a9b9595xw,43.0,ENFRIAR,30/09/2025,531-26-1042,POLÍN COLA,R001,LADO ACCIONAMIENTO
3518,4813916dnw,10.0,NORMAL,30/09/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO LIBRE
3519,af92162b,26.0,NORMAL,22/10/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3520,1a4639ff,24.0,NORMAL,22/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3521,293d2012,25.0,NORMAL,22/10/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3522,a52c025c,25.0,NORMAL,22/10/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3523,315ec8cevw,19.0,NORMAL,30/09/2025,531-26-1042,POLÍN MOTRIZ,R001,LADO ACCIONAMIENTO
3524,31a36c23hw,12.0,NORMAL,30/09/2025,531-26-1042,REDUCTOR,R001,LADO ACCIONAMIENTO
3525,4d285257,28.0,ENFRIAR,22/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
3526,7636a699,40.0,ENFRIAR,22/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3527,781b57b6,66.0,REQUIERE CAMBIO,22/10/2025,531-26-1100,REDUCTOR,R004,
3528,161b516d,25.0,NORMAL,22/10/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3529,d4113161,20.0,NORMAL,22/10/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3530,5776b892,28.0,ENFRIAR,22/10/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3531,6161b8eaq,24.0,NORMAL,27/10/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3532,bb6c794f,35.0,ENFRIAR,22/10/2025,531-26-1101,REDUCTOR,R004,
3533,9bd843bfw,7.0,NORMAL,30/09/2025,531-26-1049,POLÍN COLA,R001,LADO LIBRE
3534,2da416bc,20.0,NORMAL,22/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
3535,c133b832,37.0,ENFRIAR,22/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3536,6bbd1cbf,69.0,REQUIERE CAMBIO,22/10/2025,531-26-2100,REDUCTOR,R004,
3537,745301d0,52.0,ENFRIAR,22/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
3538,d9674d94,15.0,NORMAL,22/10/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3539,f30c5bb2e,26.0,NORMAL,27/10/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3540,4f0429cew,8.0,NORMAL,30/09/2025,531-26-1049,POLÍN COLA,R001,LADO ACCIONAMIENTO
3541,e1499d1f,30.0,ENFRIAR,24/10/2025,531-26-926,POLÍN COLA,R008,LADO LIBRE
3542,3518ed42,20.0,NORMAL,24/10/2025,531-26-926,POLÍN COLA,R008,LADO ACCIONAMIENTO
3543,0a3d5377,15.0,NORMAL,24/10/2025,531-26-910,POLÍN COLA,R008,LADO LIBRE
3544,e25e4ada,17.0,NORMAL,24/10/2025,531-26-910,POLÍN COLA,R008,LADO ACCIONAMIENTO
3545,1c48dc7c,25.0,NORMAL,24/10/2025,531-26-910,POLÍN MOTRIZ,R008,LADO LIBRE
3546,7b39f6fb,31.0,ENFRIAR,24/10/2025,531-26-910,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3547,77f138e2,48.0,ENFRIAR,24/10/2025,531-26-910,REDUCTOR,R008,LADO ACCIONAMIENTO
3548,527d79d0,24.0,NORMAL,24/10/2025,531-26-911,POLÍN MOTRIZ,R008,LADO LIBRE
3549,d0a7b124C,27.0,NORMAL,26/09/2025,531-26-911,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3550,eab8e841,29.0,ENFRIAR,24/10/2025,531-26-911,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3551,c98f419c,49.0,ENFRIAR,24/10/2025,531-26-911,REDUCTOR,R008,
3552,43a267b8,22.0,NORMAL,24/10/2025,531-26-911,POLÍN COLA,R008,LADO ACCIONAMIENTO
3553,589ed3eb,21.0,NORMAL,24/10/2025,531-26-911,POLÍN COLA,R008,LADO LIBRE
3554,142464b9,20.0,NORMAL,24/10/2025,531-26-914,POLÍN COLA,R008,LADO ACCIONAMIENTO
3555,d7ae31b7,20.0,NORMAL,24/10/2025,531-26-914,POLÍN COLA,R008,LADO LIBRE
3556,0c07a08e,24.0,NORMAL,24/10/2025,531-26-914,POLÍN MOTRIZ,R008,LADO LIBRE
3557,1e1c5d14,25.0,NORMAL,24/10/2025,531-26-914,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3558,4c2f2cbf,40.0,ENFRIAR,24/10/2025,531-26-914,REDUCTOR,R008,LADO ACCIONAMIENTO
3559,edc96d05,19.0,NORMAL,24/10/2025,531-26-915,POLÍN MOTRIZ,R008,LADO LIBRE
3560,0c57a582,29.0,ENFRIAR,24/10/2025,531-26-915,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3561,e2b87831,16.0,NORMAL,24/10/2025,531-26-915,POLÍN COLA,R008,LADO ACCIONAMIENTO
3562,85c63080,16.0,NORMAL,24/10/2025,531-26-915,POLÍN COLA,R008,LADO LIBRE
3563,50f02e10,20.0,NORMAL,24/10/2025,531-26-916,POLÍN COLA,R008,LADO LIBRE
3564,c123dcae,22.0,NORMAL,24/10/2025,531-26-917,POLÍN MOTRIZ,R008,LADO LIBRE
3565,408fc84c,17.0,NORMAL,24/10/2025,531-26-917,POLÍN COLA,R008,LADO ACCIONAMIENTO
3566,77ac56a2,27.0,NORMAL,24/10/2025,531-26-917,REDUCTOR,R008,LADO ACCIONAMIENTO
3567,4c6552eb,29.0,ENFRIAR,24/10/2025,531-26-917,POLÍN COLA,R008,LADO LIBRE
3568,1ef45550,24.0,NORMAL,24/10/2025,531-26-916,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3569,9b209c5b,42.0,ENFRIAR,24/10/2025,531-26-916,REDUCTOR,R008,LADO ACCIONAMIENTO
3570,47559bb2,26.0,NORMAL,24/10/2025,531-26-916,POLÍN MOTRIZ,R008,LADO LIBRE
3571,425c7e3c,31.0,ENFRIAR,24/10/2025,531-26-904,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3572,6a112579,57.0,REQUIERE CAMBIO,24/10/2025,531-26-904,REDUCTOR,R008,LADO ACCIONAMIENTO
3573,ac692cb9,42.0,ENFRIAR,24/10/2025,531-26-904,POLÍN MOTRIZ,R008,LADO LIBRE
3574,89a575bc,25.0,NORMAL,24/10/2025,531-26-905,POLÍN COLA,R008,LADO LIBRE
3575,e4c1068c,21.0,NORMAL,24/10/2025,531-26-903,POLÍN COLA,R008,LADO ACCIONAMIENTO
3576,8d4b6818,21.0,NORMAL,24/10/2025,531-26-903,POLÍN COLA,R008,LADO LIBRE
3577,8adb051a,31.0,ENFRIAR,24/10/2025,531-26-903,POLÍN MOTRIZ,R008,LADO LIBRE
3578,d9e8e7ba,38.0,ENFRIAR,24/10/2025,531-26-903,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3579,07c02b4e,42.0,ENFRIAR,24/10/2025,531-26-903,REDUCTOR,R008,LADO ACCIONAMIENTO
3580,d926ee0d,30.0,ENFRIAR,22/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
3581,85546e2f,27.0,NORMAL,22/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3582,5ef6a7a7,42.0,ENFRIAR,22/10/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
3583,389d4129,24.0,NORMAL,24/10/2025,531-26-906,POLÍN COLA,R008,LADO LIBRE
3584,724b2677,21.0,NORMAL,24/10/2025,531-26-906,POLÍN MOTRIZ,R008,LADO LIBRE
3585,03b1ee26,24.0,NORMAL,24/10/2025,531-26-906,POLÍN MOTRIZ,R008,LADO ACCIONAMIENTO
3586,f9368243,34.0,ENFRIAR,24/10/2025,531-26-906,REDUCTOR,R008,
3587,ac6a6e71,26.0,NORMAL,24/10/2025,531-26-906,POLÍN COLA,R008,LADO ACCIONAMIENTO
3588,405db416,24.0,NORMAL,24/10/2025,531-26-904,POLÍN COLA,R008,LADO ACCIONAMIENTO
3589,3e6d5999,24.0,NORMAL,24/10/2025,531-26-904,POLÍN COLA,R008,LADO LIBRE
3590,a38faa42,24.0,NORMAL,27/10/2025,531-26-2154,POLÍN COLA,R009,LADO LIBRE
3591,eba1303e,25.0,NORMAL,27/10/2025,531-26-2154,POLÍN COLA,R009,LADO ACCIONAMIENTO
3592,654ca274,26.0,NORMAL,27/10/2025,531-26-1154,POLÍN COLA,R009,LADO LIBRE
3593,27cb58ab,21.0,NORMAL,27/10/2025,531-26-1154,POLÍN COLA,R009,LADO ACCIONAMIENTO
3594,299377c6,29.0,ENFRIAR,27/10/2025,531-26-2154,POLÍN ANGULAR INFERIOR,R009,LADO LIBRE
3595,01b3c464,25.0,NORMAL,27/10/2025,531-26-2154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
3596,759b6672,25.0,NORMAL,27/10/2025,531-26-1154,POLÍN ANGULAR SUPERIOR,R009,LADO LIBRE
3597,18d24577,30.0,ENFRIAR,27/10/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO LIBRE
3598,bfae2824,29.0,ENFRIAR,27/10/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
3599,42d9b569,45.0,ENFRIAR,27/10/2025,531-26-2154,REDUCTOR,R009,LADO ACCIONAMIENTO
3600,0b2dae12,29.0,ENFRIAR,27/10/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
3601,9166ae40,45.0,ENFRIAR,27/10/2025,531-26-1154,REDUCTOR,R009,LADO ACCIONAMIENTO
3602,e79b4cc1,30.0,ENFRIAR,27/10/2025,531-26-1154,POLÍN MOTRIZ,R009,LADO LIBRE
3603,3aac5f1f,30.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN MOTRIZ,R009,LADO ACCIONAMIENTO
3604,a783999e,42.0,ENFRIAR,21/10/2025,531-26-2154,REDUCTOR,R009,LADO ACCIONAMIENTO
3605,f1700e6b,35.0,ENFRIAR,21/10/2025,531-26-2154,POLÍN ENVOLVENTE,R009,LADO ACCIONAMIENTO
3606,22228d1d,30.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3607,22432948,39.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
3608,70847287,38.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN COLA,R004,LADO LIBRE
3609,2e88b5a3,44.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3610,1947ae6b,29.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3611,169aff59,30.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3612,90202c5c,30.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3613,285998fa,29.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3614,aee2cf27,30.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3615,142f5913,27.0,NORMAL,27/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3616,44b5f3c8,26.0,NORMAL,27/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3617,5c809748,28.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3618,87a842b2,27.0,NORMAL,27/10/2025,531-26-2100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3619,e8b4a852,32.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
3620,41705a3b,42.0,ENFRIAR,27/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3621,7ce67219,67.0,REQUIERE CAMBIO,27/10/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
3622,5044382b,29.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO LIBRE
3623,18525efc,39.0,ENFRIAR,27/10/2025,531-26-2100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3624,5a7c25cd,66.0,REQUIERE CAMBIO,27/10/2025,531-26-2100,REDUCTOR,R004,LADO ACCIONAMIENTO
3625,80a69789,30.0,ENFRIAR,27/10/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3626,dfe78281,27.0,NORMAL,27/10/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3627,bea59e33,37.0,ENFRIAR,27/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
3628,373a7a1d,31.0,ENFRIAR,27/10/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3629,31c1f58f,37.0,ENFRIAR,27/10/2025,531-26-2101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3630,14062848,37.0,ENFRIAR,27/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
3631,0c9f6123,27.0,NORMAL,29/10/2025,531-26-1100,POLÍN COLA,R004,LADO LIBRE
3632,6f578cff,25.0,NORMAL,29/10/2025,531-26-1100,POLÍN COLA,R004,LADO ACCIONAMIENTO
3633,40b9e266,25.0,NORMAL,29/10/2025,531-26-1100,POLÍN ANGULAR INFERIOR,R004,LADO LIBRE
3634,eb31927e,22.0,NORMAL,29/10/2025,531-26-1100,POLÍN ANGULAR SUPERIOR,R004,LADO LIBRE
3635,825044f9,26.0,NORMAL,29/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO LIBRE
3636,7e6c59b9,37.0,ENFRIAR,29/10/2025,531-26-1100,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3637,6629df1f,64.0,REQUIERE CAMBIO,29/10/2025,531-26-1100,REDUCTOR,R004,LADO ACCIONAMIENTO
3638,0bb216ca1,30.0,ENFRIAR,29/10/2025,531-26-6009,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3639,d05f94d12,11.0,NORMAL,29/10/2025,531-26-3006,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3640,999223633,25.0,NORMAL,29/10/2025,531-26-3006,REDUCTOR,R003,LADO ACCIONAMIENTO
3641,2af7c77e2,26.0,NORMAL,29/10/2025,531-26-6060,POLÍN COLA,R003,LADO ACCIONAMIENTO
3642,e270731a4,10.0,NORMAL,29/10/2025,531-26-3006,POLÍN COLA,R003,LADO ACCIONAMIENTO
3643,dddcade15,10.0,NORMAL,29/10/2025,531-26-3011,POLÍN COLA,R003,LADO ACCIONAMIENTO
3644,0b3327a16,27.0,NORMAL,29/10/2025,531-26-3011,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3645,b33501877,41.0,ENFRIAR,29/10/2025,531-26-3011,REDUCTOR,R003,LADO ACCIONAMIENTO
3646,a761dd6f8,10.0,NORMAL,29/10/2025,531-26-3050,POLÍN COLA,R003,LADO ACCIONAMIENTO
3647,9ccdc6ee9,10.0,NORMAL,29/10/2025,531-26-3019,POLÍN COLA,R003,LADO ACCIONAMIENTO
3648,b51c378c10,14.0,NORMAL,29/10/2025,531-26-3019,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3649,999ce71811,31.0,ENFRIAR,29/10/2025,531-26-3019,REDUCTOR,R003,LADO ACCIONAMIENTO
3650,16fb590512,32.0,ENFRIAR,29/10/2025,531-26-3051,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3651,eea98bbb13,41.0,ENFRIAR,29/10/2025,531-26-3051,REDUCTOR,R003,LADO ACCIONAMIENTO
3652,f23dc95b14,40.0,ENFRIAR,29/10/2025,531-26-3051,POLÍN ENVOLVENTE,R003,LADO ACCIONAMIENTO
3653,06d16ec615,15.0,NORMAL,29/10/2025,531-26-3051,POLÍN COLA,R003,LADO ACCIONAMIENTO
3654,0559c25716,27.0,NORMAL,29/10/2025,531-26-3050,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3655,3ddb460617,55.0,ENFRIAR,29/10/2025,531-26-3050,REDUCTOR,R003,LADO ACCIONAMIENTO
3656,c2cbc21b18,10.0,NORMAL,29/10/2025,531-26-6002,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3657,83c8244519,13.0,NORMAL,29/10/2025,531-26-6002,REDUCTOR,R003,LADO ACCIONAMIENTO
3658,34123fbb20,10.0,NORMAL,29/10/2025,531-26-6002,POLÍN COLA,R003,LADO ACCIONAMIENTO
3659,25c8edfd21,10.0,NORMAL,29/10/2025,531-26-6011,POLÍN COLA,R003,LADO ACCIONAMIENTO
3660,88dbec5c22,12.0,NORMAL,29/10/2025,531-26-6011,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3661,954bb95b23,20.0,NORMAL,29/10/2025,531-26-6011,REDUCTOR,R003,LADO ACCIONAMIENTO
3662,39c4cf4624,12.0,NORMAL,29/10/2025,531-26-6012,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3663,259fc01525,39.0,ENFRIAR,29/10/2025,531-26-6012,REDUCTOR,R003,LADO ACCIONAMIENTO
3664,7b9265f126,20.0,NORMAL,29/10/2025,531-26-6009,REDUCTOR,R003,LADO ACCIONAMIENTO
3665,071d3c6a27,10.0,NORMAL,29/10/2025,531-26-6012,POLÍN COLA,R003,LADO ACCIONAMIENTO
3666,8718cc8728,10.0,NORMAL,29/10/2025,531-26-6009,POLÍN COLA,R003,LADO ACCIONAMIENTO
3667,d9cb392f29,15.0,NORMAL,29/10/2025,531-26-3045,POLÍN COLA,R003,LADO ACCIONAMIENTO
3668,6679323b30,14.0,NORMAL,29/10/2025,531-26-3045,POLÍN MOTRIZ,R003,LADO ACCIONAMIENTO
3669,e60e903b31,43.0,ENFRIAR,29/10/2025,531-26-3045,REDUCTOR,R003,LADO ACCIONAMIENTO
3670,259fc015J32,39.0,ENFRIAR,29/10/2025,531-26-6060,REDUCTOR,R003,LADO ACCIONAMIENTO
3671,255b2962,34.0,ENFRIAR,29/10/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3672,c278bcd9,22.0,NORMAL,29/10/2025,531-26-1101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3673,0e8c82e8,18.0,NORMAL,29/10/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
3674,ab06061b,36.0,ENFRIAR,29/10/2025,531-26-1101,POLÍN MOTRIZ,R004,LADO ACCIONAMIENTO
3675,d5026826,42.0,ENFRIAR,29/10/2025,531-26-1101,REDUCTOR,R004,LADO ACCIONAMIENTO
3676,3ce50294,30.0,ENFRIAR,29/10/2025,531-26-2101,POLÍN COLA,R004,LADO ACCIONAMIENTO
3677,73f85992,35.0,ENFRIAR,29/10/2025,531-26-2101,REDUCTOR,R004,LADO ACCIONAMIENTO
